,dissimilarity_0,dissimilarity_45,dissimilarity_90,dissimilarity_135,correlation_0,correlation_45,correlation_90,correlation_135,homogeneity_0,homogeneity_45,homogeneity_90,homogeneity_135,contrast_0,contrast_45,contrast_90,contrast_135,ASM_0,ASM_45,ASM_90,ASM_135,energy_0,energy_45,energy_90,energy_135,label
0,20.682754182754188,21.12950138504153,21.028957528957516,19.935595567867026,0.09181509168486945,0.07331881748410958,0.055292680190575434,0.15110190894016573,0.04970070387417788,0.04673485398757619,0.04354316308443883,0.04913322000417734,686.3288288288286,718.6045706371189,724.2567567567565,648.615650969529,0.0005569551901598233,0.0005925272979796035,0.0005623384001762374,0.0005877314477329054,0.023599898096386417,0.024341883616096835,0.023713675383125184,0.02424317321913337,SegImage1
1,37.13127413127415,30.035318559556785,26.560489060489058,34.32548476454295,0.060982575240268545,0.3213654925431303,0.467674838545845,0.12665788676893605,0.02948696226443795,0.03450119511870422,0.0391691047057925,0.03559915244213438,2206.2252252252274,1563.7499999999998,1161.941441441441,2013.835180055402,0.00039628707582375493,0.0004273102569808395,0.0004093310077866062,0.00042563170939449534,0.01990696048681855,0.02067148415041454,0.020231930401882224,0.020630843642335504,SegImage10
2,15.940154440154444,19.25069252077562,15.892535392535388,12.722991689750687,0.4707659624586662,0.2722670107073796,0.4971914971711598,0.6490374770498569,0.07136680575177921,0.06693975346747628,0.07570794606232703,0.08809736232227891,480.89639639639626,685.7313019390581,473.5437580437581,333.3767313019388,0.0006337694561632781,0.0006028383760100058,0.000625901687677749,0.0007011533060673254,0.025174778175056044,0.024552767176226915,0.025018027253917306,0.026479299576599932,SegImage100
3,14.153153153153154,15.266620498614945,16.029601029601032,16.17243767313018,0.24895322129884012,0.15194303105745782,0.034582408001642875,0.048937650392094315,0.08472742969687873,0.07812073036884505,0.06769972068058473,0.0687448393675701,372.3500643500641,412.57686980609395,462.80437580437564,454.7569252077556,0.0007822218246928672,0.0007476730534603009,0.0007671074273390876,0.0007783664950391713,0.027968228844402487,0.027343610834348504,0.02769670426854227,0.027899220330309792,SegImage101
4,12.540540540540537,12.501385041551234,12.36100386100386,13.637811634349019,0.28636269835261263,0.2839504762295237,0.24565239257904684,0.1383836254552725,0.07699023942624149,0.07755939858265042,0.08741803425485972,0.07284148430596608,250.05405405405403,250.67036011080305,262.2168597168596,302.54916897506905,0.0008664897661036658,0.0008670897246030944,0.0008379173437088496,0.0008632530444057352,0.029436198227754645,0.02944638729289375,0.028946801959954912,0.029381168193346827,SegImage102
5,20.96332046332045,20.119113573407184,17.129987129987136,17.70775623268697,0.024668569618593476,0.022311142964869867,0.26468145230976675,0.22325103286894976,0.05642134643742276,0.07021748930659842,0.06941606694460847,0.06117808752060753,728.3172458172457,691.621883656509,528.5083655083655,537.3670360110805,0.0006010561029866047,0.0006316134774901962,0.0006254875945995635,0.0006611079565073928,0.024516445561838785,0.025131921484243824,0.02500974999074488,0.025712019689386377,SegImage103
6,13.24839124839124,12.907202216066477,13.683397683397674,13.972991689750687,0.1609279195379663,0.16916187875977926,0.05871519627342725,0.06842719369298429,0.07869542799747513,0.07872935926996971,0.07491722441883944,0.067415647135042,289.160875160875,282.07202216066474,312.12612612612594,314.2458448753462,0.0008430935071861708,0.0008766814250964922,0.0008391596229434064,0.0008577378166220326,0.02903607251654691,0.029608806546304635,0.02896825198287612,0.029287161293338634,SegImage104
7,20.198841698841694,19.990304709141274,18.74774774774775,19.19113573407202,0.09935211962696974,0.1360785609638778,0.21370685377273382,0.16272975821416139,0.05935764233537248,0.052947174075263975,0.06682954593467737,0.06193193966758539,697.3404118404118,679.7631578947368,623.8056628056628,649.6828254847642,0.0006186550588094987,0.0006776536398585028,0.0006507472723688942,0.0006567916912853638,0.024872777464720313,0.026031781342399578,0.025509748575179923,0.02562794746532316,SegImage105
8,21.58751608751609,19.351800554016627,18.272844272844278,19.970221606648206,0.2802061267358296,0.3824598415443225,0.5097521827347514,0.3980108468624134,0.051789929272737255,0.06263083240965003,0.054241473858244925,0.046037330317129414,781.915701415701,657.5332409972297,536.3320463320462,647.8400277008311,0.0004952553215101477,0.0005380943976795763,0.0005242418369831497,0.0005253853945258252,0.022254332645805123,0.023196861806709462,0.022896328024011835,0.02292128692996589,SegImage106
9,20.401544401544392,18.226454293628805,15.56499356499356,22.022160664819946,0.4815143964141084,0.5384359312723677,0.6841979217313638,0.41406487223057403,0.05990114153293906,0.06442444740692518,0.06801895352830598,0.05222414662267455,717.774774774775,614.6253462603879,436.1853281853282,796.7686980609416,0.0005509508405261296,0.0005692674242831164,0.0005530213059170588,0.00055775738369104,0.02347234203325543,0.023859325729850715,0.023516405038123044,0.02361688768002761,SegImage107
